1488691013.095944881439209, 0, 0, 0.000000000000000, 0.000000000000000,0
1488691013.196062088012695, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.296176910400391, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.396281957626343, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.496396064758301, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.596534013748169, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.696676015853882, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.796792984008789, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.896903038024902, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691013.997050046920776, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.097193956375122, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.197285890579224, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.297398090362549, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.397510051727295, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.497621059417725, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.597876071929932, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.697999000549316, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.798108100891113, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.898215055465698, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691014.998331069946289, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.098450899124146, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.198546886444092, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.298661947250366, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.398780107498169, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.498899936676025, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.599015951156616, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.699131011962891, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.799247980117798, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.899359941482544, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691015.999480009078979, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.099730968475342, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.200256109237671, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.300323963165283, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.400439977645874, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.500566005706787, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.600682020187378, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.700800895690918, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.800910949707031, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691016.901007890701294, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.001116991043091, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.101227998733521, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.201339960098267, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.301451921463013, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.401540040969849, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.501640081405640, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.601751089096069, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.701833009719849, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.801974058151245, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691017.902095079421997, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.002214908599854, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.102329969406128, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.202413082122803, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.302557945251465, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.402674913406372, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.502737998962402, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.602849960327148, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.702969074249268, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.803088903427124, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691018.903199911117554, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.003317117691040, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.103436946868896, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.203519105911255, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.303621053695679, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.403731107711792, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.503834009170532, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.603955030441284, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.704065084457397, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.804136037826538, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691019.904246091842651, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.004359006881714, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.104494094848633, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.204641103744507, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.304781913757324, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.404902935028076, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.505013942718506, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.605128049850464, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.705239057540894, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.805351972579956, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691020.905426025390625, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.005528926849365, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.105634927749634, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.205749988555908, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.305907011032104, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.406013965606689, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.506108999252319, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.606218099594116, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.706336975097656, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.806474924087524, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691021.906569004058838, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.006668090820312, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.106770992279053, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.206841945648193, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.306948900222778, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.407098054885864, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.507220029830933, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.607331037521362, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.707407951354980, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.807573080062866, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691022.907686948776245, 0, 0, 0.000000000000000, 7.343985080718994,0
1488691023.007755994796753, 0, 0, 0.000000000000000, 7.343985080718994,0
