1527057249.264734029769897, 0, 0, 0.000000000000000, 0.000000000000000,211,0.000000000000000
1527057249.364815950393677, 0, 0, 0.000000000000000, 0.000009999999747,211,0.000000000000000
1527057249.464927911758423, 0, 0, 0.000000000000000, 0.000009999999747,211,0.000000000000000
1527057249.565015077590942, 0, 0, 0.000000000000000, 0.000009999999747,211,0.000000000000000
1527057249.665141105651855, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057249.765326976776123, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057249.865614891052246, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057249.965704917907715, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.065808057785034, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.165895938873291, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.265975952148438, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.366087913513184, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.466169118881226, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.566284894943237, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.666404962539673, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.766515970230103, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.866597890853882, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057250.966687917709351, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.066836118698120, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.166944980621338, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.267067909240723, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.367153882980347, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.467281103134155, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.567459106445312, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.667565107345581, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.767653942108154, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.867754936218262, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057251.967869997024536, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.067989110946655, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.168100118637085, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.268191099166870, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.368314027786255, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.468401908874512, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.568499088287354, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.668616056442261, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
1527057252.768770933151245, 0, 0, 0.000000000000000, 0.637597382068634,211,0.000000000000000
